Common3/Undetected/Name/Mobile/Undetected/<|>data/Stats/Patterns Data/Common3UndetectedNameMobileUndetected.txt<|>1
Undetected/Name/Name/Location/Undetected/<|>data/Stats/Patterns Data/UndetectedNameNameLocationUndetected.txt<|>1
Undetected/Common1/Mobile/<|>data/Stats/Patterns Data/UndetectedCommon1Mobile.txt<|>14
Common1/Common2/Undetected/<|>data/Stats/Patterns Data/Common1Common2Undetected.txt<|>103
Undetected/Common1/Undetected/Common3/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedCommon3.txt<|>48
Common1/Common3/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/Common1Common3UndetectedNameUndetected.txt<|>2
Undetected/email_Name/Undetected/Mobile/<|>data/Stats/Patterns Data/UndetectedemailNameUndetectedMobile.txt<|>3
Mobile/Name/<|>data/Stats/Patterns Data/MobileName.txt<|>97
Undetected/Common1/Undetected/Common2/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedCommon2.txt<|>39
Common1/Mobile/Undetected/<|>data/Stats/Patterns Data/Common1MobileUndetected.txt<|>5
Undetected/Common3/Name/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon3NameNameUndetected.txt<|>19
Common1/Undetected/Undetected/Location/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedLocation.txt<|>28
Name/Common2/Undetected/<|>data/Stats/Patterns Data/NameCommon2Undetected.txt<|>10
Common1/Undetected/Common3/Undetected/Mobile/<|>data/Stats/Patterns Data/Common1UndetectedCommon3UndetectedMobile.txt<|>7
Undetected/Common1/Undetected/Common2/Name/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedCommon2Name.txt<|>4
Common1/Undetected/Common3/<|>data/Stats/Patterns Data/Common1UndetectedCommon3.txt<|>25
Location/Undetected/Name/<|>data/Stats/Patterns Data/LocationUndetectedName.txt<|>6
Common1/Common3/DOB/<|>data/Stats/Patterns Data/Common1Common3DOB.txt<|>1
Mobile/Undetected/Location/Undetected/<|>data/Stats/Patterns Data/MobileUndetectedLocationUndetected.txt<|>11
Name/Undetected/Common3/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/NameUndetectedCommon3UndetectedUndetectedName.txt<|>1
Common2/Undetected/Common3/Undetected/DOB/<|>data/Stats/Patterns Data/Common2UndetectedCommon3UndetectedDOB.txt<|>2
DOB/Undetected/Common2/<|>data/Stats/Patterns Data/DOBUndetectedCommon2.txt<|>7
Name/Undetected/Common3/Undetected/Name/<|>data/Stats/Patterns Data/NameUndetectedCommon3UndetectedName.txt<|>2
DOB/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/DOBUndetectedNameUndetected.txt<|>6
Common1/Name/Undetected/Mobile/<|>data/Stats/Patterns Data/Common1NameUndetectedMobile.txt<|>12
Mobile/Undetected/Common2/Undetected/<|>data/Stats/Patterns Data/MobileUndetectedCommon2Undetected.txt<|>9
Undetected/Common1/Undetected/Mobile/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedMobile.txt<|>57
Common1/Undetected/Name/Undetected/Undetected/DOB/<|>data/Stats/Patterns Data/Common1UndetectedNameUndetectedUndetectedDOB.txt<|>1
Name/Undetected/Name/Undetected/Mobile/<|>data/Stats/Patterns Data/NameUndetectedNameUndetectedMobile.txt<|>5
Name/Undetected/Common3/Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedCommon3NameUndetected.txt<|>11
Undetected/Name/Common3/<|>data/Stats/Patterns Data/UndetectedNameCommon3.txt<|>2
Name/Undetected/email_Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedemailNameUndetected.txt<|>3
Common3/Undetected/Undetected/Location/<|>data/Stats/Patterns Data/Common3UndetectedUndetectedLocation.txt<|>1
Undetected/Common2/Common3/Location/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon2Common3LocationUndetected.txt<|>4
Location/Undetected/Undetected/Name/Undetected/Name/<|>data/Stats/Patterns Data/LocationUndetectedUndetectedNameUndetectedName.txt<|>1
Name/Undetected/Name/Undetected/DOB/<|>data/Stats/Patterns Data/NameUndetectedNameUndetectedDOB.txt<|>1
email_Name/Undetected/<|>data/Stats/Patterns Data/emailNameUndetected.txt<|>121
DOB/Undetected/Common3/Undetected/<|>data/Stats/Patterns Data/DOBUndetectedCommon3Undetected.txt<|>2
Undetected/Common1/email_Name/<|>data/Stats/Patterns Data/UndetectedCommon1emailName.txt<|>1
Name/Name/Name/Undetected/<|>data/Stats/Patterns Data/NameNameNameUndetected.txt<|>1
DOB/Common1/<|>data/Stats/Patterns Data/DOBCommon1.txt<|>12
Mobile/Undetected/Common2/<|>data/Stats/Patterns Data/MobileUndetectedCommon2.txt<|>2
Mobile/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/MobileUndetectedUndetectedName.txt<|>7
Name/Undetected/Undetected/Common3/<|>data/Stats/Patterns Data/NameUndetectedUndetectedCommon3.txt<|>3
Undetected/DOB/DOB/<|>data/Stats/Patterns Data/UndetectedDOBDOB.txt<|>5
Undetected/Name/Common3/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedNameCommon3NameUndetected.txt<|>8
Undetected/Common2/Common3/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedCommon2Common3UndetectedName.txt<|>2
Undetected/Common2/Location/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon2LocationUndetected.txt<|>42
Name/Undetected/Mobile/Undetected/<|>data/Stats/Patterns Data/NameUndetectedMobileUndetected.txt<|>80
Name/Undetected/Common2/Undetected/Mobile/<|>data/Stats/Patterns Data/NameUndetectedCommon2UndetectedMobile.txt<|>1
Mobile/Undetected/Common1/<|>data/Stats/Patterns Data/MobileUndetectedCommon1.txt<|>9
Common1/email_Name/Undetected/<|>data/Stats/Patterns Data/Common1emailNameUndetected.txt<|>1
Undetected/Name/Undetected/Location/Name/<|>data/Stats/Patterns Data/UndetectedNameUndetectedLocationName.txt<|>1
Common2/Location/<|>data/Stats/Patterns Data/Common2Location.txt<|>7
Location/Name/<|>data/Stats/Patterns Data/LocationName.txt<|>12
Undetected/Common3/Undetected/Name/Name/<|>data/Stats/Patterns Data/UndetectedCommon3UndetectedNameName.txt<|>3
Common2/Undetected/Common3/<|>data/Stats/Patterns Data/Common2UndetectedCommon3.txt<|>12
Common2/Undetected/Name/Location/Undetected/<|>data/Stats/Patterns Data/Common2UndetectedNameLocationUndetected.txt<|>8
Name/Undetected/Name/Undetected/Name/<|>data/Stats/Patterns Data/NameUndetectedNameUndetectedName.txt<|>11
Common1/Undetected/Name/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedNameUndetectedUndetectedName.txt<|>1
Undetected/DOB/Common1/<|>data/Stats/Patterns Data/UndetectedDOBCommon1.txt<|>6
Common1/Undetected/Common2/<|>data/Stats/Patterns Data/Common1UndetectedCommon2.txt<|>38
Common1/Undetected/Name/Name/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedNameNameUndetectedName.txt<|>2
Undetected/Name/Name/<|>data/Stats/Patterns Data/UndetectedNameName.txt<|>10
Undetected/DOB/Common2/<|>data/Stats/Patterns Data/UndetectedDOBCommon2.txt<|>2
Undetected/Common2/Undetected/Location/<|>data/Stats/Patterns Data/UndetectedCommon2UndetectedLocation.txt<|>7
Common1/Undetected/Name/Common3/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedNameCommon3UndetectedName.txt<|>1
Common1/Undetected/Common3/Location/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedCommon3LocationUndetected.txt<|>5
Common1/Undetected/Common2/Undetected/Undetected/Mobile/<|>data/Stats/Patterns Data/Common1UndetectedCommon2UndetectedUndetectedMobile.txt<|>2
Name/Undetected/Common3/<|>data/Stats/Patterns Data/NameUndetectedCommon3.txt<|>14
Name/Mobile/Undetected/<|>data/Stats/Patterns Data/NameMobileUndetected.txt<|>5
Common2/Undetected/Undetected/Location/<|>data/Stats/Patterns Data/Common2UndetectedUndetectedLocation.txt<|>11
Undetected/Name/Common2/Undetected/<|>data/Stats/Patterns Data/UndetectedNameCommon2Undetected.txt<|>20
Location/DOB/<|>data/Stats/Patterns Data/LocationDOB.txt<|>18
Undetected/Common3/Mobile/<|>data/Stats/Patterns Data/UndetectedCommon3Mobile.txt<|>3
Undetected/Common1/Common2/DOB/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1Common2DOBUndetected.txt<|>1
Name/Undetected/Undetected/Name/Undetected/Name/Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedUndetectedNameUndetectedNameNameUndetected.txt<|>2
Name/Common2/<|>data/Stats/Patterns Data/NameCommon2.txt<|>8
DOB/Undetected/DOB/Undetected/<|>data/Stats/Patterns Data/DOBUndetectedDOBUndetected.txt<|>3
Undetected/Common1/Mobile/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1MobileUndetected.txt<|>19
Undetected/Name/Undetected/Location/<|>data/Stats/Patterns Data/UndetectedNameUndetectedLocation.txt<|>7
Undetected/Common1/Common2/Undetected/Common3/Name/<|>data/Stats/Patterns Data/UndetectedCommon1Common2UndetectedCommon3Name.txt<|>1
Undetected/Location/Undetected/DOB/<|>data/Stats/Patterns Data/UndetectedLocationUndetectedDOB.txt<|>2
Undetected/Common2/Name/Undetected/Mobile/<|>data/Stats/Patterns Data/UndetectedCommon2NameUndetectedMobile.txt<|>3
Undetected/Common1/Common2/Mobile/Undetected/Common3/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedCommon1Common2MobileUndetectedCommon3UndetectedName.txt<|>1
Location/Undetected/email_Name/Undetected/<|>data/Stats/Patterns Data/LocationUndetectedemailNameUndetected.txt<|>1
Common3/Name/Undetected/Mobile/<|>data/Stats/Patterns Data/Common3NameUndetectedMobile.txt<|>1
Undetected/Name/Undetected/Common2/Name/<|>data/Stats/Patterns Data/UndetectedNameUndetectedCommon2Name.txt<|>1
email_Name/Undetected/Website/<|>data/Stats/Patterns Data/emailNameUndetectedWebsite.txt<|>1
Mobile/Location/<|>data/Stats/Patterns Data/MobileLocation.txt<|>2
Undetected/Common1/Common3/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1Common3UndetectedNameUndetected.txt<|>1
Common2/Undetected/Name/Name/Name/Undetected/<|>data/Stats/Patterns Data/Common2UndetectedNameNameNameUndetected.txt<|>1
email_Name/Undetected/Mobile/<|>data/Stats/Patterns Data/emailNameUndetectedMobile.txt<|>1
email_Name/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/emailNameUndetectedNameUndetected.txt<|>2
Mobile/Common2/Undetected/<|>data/Stats/Patterns Data/MobileCommon2Undetected.txt<|>6
Common1/Undetected/Name/Undetected/Common3/<|>data/Stats/Patterns Data/Common1UndetectedNameUndetectedCommon3.txt<|>2
Undetected/Mobile/Undetected/Common1/Undetected/<|>data/Stats/Patterns Data/UndetectedMobileUndetectedCommon1Undetected.txt<|>2
Mobile/Undetected/Undetected/Location/<|>data/Stats/Patterns Data/MobileUndetectedUndetectedLocation.txt<|>3
Undetected/Common3/Undetected/DOB/<|>data/Stats/Patterns Data/UndetectedCommon3UndetectedDOB.txt<|>5
Undetected/DOB/Common1/Common3/Undetected/<|>data/Stats/Patterns Data/UndetectedDOBCommon1Common3Undetected.txt<|>1
Undetected/Common2/Name/Name/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon2NameNameNameUndetected.txt<|>1
Undetected/DOB/Undetected/DOB/Undetected/<|>data/Stats/Patterns Data/UndetectedDOBUndetectedDOBUndetected.txt<|>2
Undetected/Name/Common3/Name/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedNameCommon3NameUndetectedName.txt<|>1
Name/Undetected/Name/Name/<|>data/Stats/Patterns Data/NameUndetectedNameName.txt<|>1
Undetected/DOB/Undetected/DOB/<|>data/Stats/Patterns Data/UndetectedDOBUndetectedDOB.txt<|>4
Undetected/Common3/Undetected/Mobile/<|>data/Stats/Patterns Data/UndetectedCommon3UndetectedMobile.txt<|>12
Name/Name/DOB/<|>data/Stats/Patterns Data/NameNameDOB.txt<|>1
Undetected/Name/Common2/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedNameCommon2UndetectedName.txt<|>1
email_Name/DOB/<|>data/Stats/Patterns Data/emailNameDOB.txt<|>7
Common3/Undetected/Name/Undetected/Name/<|>data/Stats/Patterns Data/Common3UndetectedNameUndetectedName.txt<|>1
Common2/Undetected/Name/Undetected/Mobile/<|>data/Stats/Patterns Data/Common2UndetectedNameUndetectedMobile.txt<|>7
Undetected/Common1/DOB/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1DOBUndetected.txt<|>6
Mobile/Common1/Undetected/<|>data/Stats/Patterns Data/MobileCommon1Undetected.txt<|>20
Name/Undetected/Name/Undetected/DOB/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedNameUndetectedDOBUndetectedNameUndetected.txt<|>1
Undetected/Name/Undetected/Mobile/<|>data/Stats/Patterns Data/UndetectedNameUndetectedMobile.txt<|>30
Name/Location/Undetected/<|>data/Stats/Patterns Data/NameLocationUndetected.txt<|>1
Common2/Undetected/Undetected/DOB/<|>data/Stats/Patterns Data/Common2UndetectedUndetectedDOB.txt<|>4
Common1/Undetected/email_Name/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedemailNameUndetected.txt<|>2
Location/Undetected/Mobile/<|>data/Stats/Patterns Data/LocationUndetectedMobile.txt<|>8
Common2/Undetected/Common3/Location/Undetected/<|>data/Stats/Patterns Data/Common2UndetectedCommon3LocationUndetected.txt<|>3
Undetected/Common2/Undetected/DOB/<|>data/Stats/Patterns Data/UndetectedCommon2UndetectedDOB.txt<|>4
Mobile/Undetected/Undetected/email_Name/<|>data/Stats/Patterns Data/MobileUndetectedUndetectedemailName.txt<|>2
Common1/Undetected/Common2/Common3/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedCommon2Common3Undetected.txt<|>2
Undetected/Common2/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon2UndetectedNameUndetected.txt<|>5
Common1/Undetected/Common3/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedCommon3UndetectedUndetectedName.txt<|>1
Name/Undetected/Name/Location/Undetected/<|>data/Stats/Patterns Data/NameUndetectedNameLocationUndetected.txt<|>11
Undetected/Website/<|>data/Stats/Patterns Data/UndetectedWebsite.txt<|>1
Undetected/Name/Undetected/Location/Undetected/<|>data/Stats/Patterns Data/UndetectedNameUndetectedLocationUndetected.txt<|>2
Undetected/DOB/DOB/DOB/DOB/<|>data/Stats/Patterns Data/UndetectedDOBDOBDOBDOB.txt<|>2
Undetected/Name/Undetected/DOB/<|>data/Stats/Patterns Data/UndetectedNameUndetectedDOB.txt<|>8
Location/Undetected/Name/Name/Location/Undetected/<|>data/Stats/Patterns Data/LocationUndetectedNameNameLocationUndetected.txt<|>1
Undetected/Location/Undetected/Mobile/<|>data/Stats/Patterns Data/UndetectedLocationUndetectedMobile.txt<|>3
Location/Undetected/Mobile/Undetected/<|>data/Stats/Patterns Data/LocationUndetectedMobileUndetected.txt<|>5
Common1/Undetected/Name/Common3/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedNameCommon3Undetected.txt<|>6
Undetected/Common3/Location/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon3LocationUndetected.txt<|>27
Common1/Common2/DOB/<|>data/Stats/Patterns Data/Common1Common2DOB.txt<|>1
Undetected/Name/Undetected/Common3/Name/<|>data/Stats/Patterns Data/UndetectedNameUndetectedCommon3Name.txt<|>1
Common1/Undetected/Common2/Name/Name/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedCommon2NameNameUndetected.txt<|>1
Undetected/Common3/Undetected/Location/<|>data/Stats/Patterns Data/UndetectedCommon3UndetectedLocation.txt<|>2
Common3/Undetected/Name/Undetected/DOB/<|>data/Stats/Patterns Data/Common3UndetectedNameUndetectedDOB.txt<|>3
Common3/Undetected/Mobile/Undetected/<|>data/Stats/Patterns Data/Common3UndetectedMobileUndetected.txt<|>6
Common1/Undetected/Undetected/Name/Mobile/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedNameMobile.txt<|>4
Undetected/Common1/Name/Common3/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1NameCommon3Undetected.txt<|>1
Mobile/Common3/Undetected/<|>data/Stats/Patterns Data/MobileCommon3Undetected.txt<|>2
Common1/Undetected/Name/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedNameUndetectedNameUndetected.txt<|>1
Common1/Undetected/Common2/Location/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedCommon2LocationUndetected.txt<|>2
Undetected/Common2/Name/Name/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedCommon2NameNameUndetectedName.txt<|>4
Undetected/Location/Location/Undetected/<|>data/Stats/Patterns Data/UndetectedLocationLocationUndetected.txt<|>1
Undetected/Name/Location/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedNameLocationUndetectedName.txt<|>1
Common3/Undetected/Name/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/Common3UndetectedNameUndetectedUndetectedName.txt<|>1
Name/Undetected/Name/Name/Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedNameNameNameUndetected.txt<|>7
Common1/Undetected/Common3/Name/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedCommon3NameUndetectedName.txt<|>3
Common2/Mobile/Undetected/<|>data/Stats/Patterns Data/Common2MobileUndetected.txt<|>3
Name/Undetected/Common1/Undetected/<|>data/Stats/Patterns Data/NameUndetectedCommon1Undetected.txt<|>3
Location/Mobile/Undetected/<|>data/Stats/Patterns Data/LocationMobileUndetected.txt<|>1
Undetected/DOB/Location/<|>data/Stats/Patterns Data/UndetectedDOBLocation.txt<|>3
Undetected/Common2/Name/Undetected/DOB/DOB/<|>data/Stats/Patterns Data/UndetectedCommon2NameUndetectedDOBDOB.txt<|>1
Undetected/Common1/Undetected/Name/Name/Name/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedNameNameName.txt<|>1
Undetected/Common2/Undetected/Common3/Name/<|>data/Stats/Patterns Data/UndetectedCommon2UndetectedCommon3Name.txt<|>1
Common3/Location/<|>data/Stats/Patterns Data/Common3Location.txt<|>2
Undetected/Common2/Common3/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon2Common3NameUndetected.txt<|>10
DOB/Undetected/Undetected/Common3/<|>data/Stats/Patterns Data/DOBUndetectedUndetectedCommon3.txt<|>2
Undetected/Mobile/Undetected/DOB/<|>data/Stats/Patterns Data/UndetectedMobileUndetectedDOB.txt<|>1
Location/Location/<|>data/Stats/Patterns Data/LocationLocation.txt<|>5
Name/Undetected/Common2/<|>data/Stats/Patterns Data/NameUndetectedCommon2.txt<|>6
Undetected/DOB/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedDOBUndetectedName.txt<|>1
Common1/Undetected/Name/Undetected/Location/<|>data/Stats/Patterns Data/Common1UndetectedNameUndetectedLocation.txt<|>4
Undetected/DOB/Common1/Undetected/<|>data/Stats/Patterns Data/UndetectedDOBCommon1Undetected.txt<|>1
Name/Common3/Undetected/DOB/<|>data/Stats/Patterns Data/NameCommon3UndetectedDOB.txt<|>1
Common1/Undetected/Undetected/Mobile/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedMobile.txt<|>6
Mobile/Common1/DOB/<|>data/Stats/Patterns Data/MobileCommon1DOB.txt<|>3
DOB/Name/Common2/Undetected/<|>data/Stats/Patterns Data/DOBNameCommon2Undetected.txt<|>2
DOB/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/DOBUndetectedUndetectedName.txt<|>1
email_Name/Undetected/Common3/Undetected/<|>data/Stats/Patterns Data/emailNameUndetectedCommon3Undetected.txt<|>4
Common2/Undetected/email_Name/Undetected/<|>data/Stats/Patterns Data/Common2UndetectedemailNameUndetected.txt<|>1
Undetected/Common1/Name/Name/Undetected/Location/<|>data/Stats/Patterns Data/UndetectedCommon1NameNameUndetectedLocation.txt<|>1
Mobile/Undetected/email_Name/Undetected/<|>data/Stats/Patterns Data/MobileUndetectedemailNameUndetected.txt<|>2
DOB/DOB/DOB/<|>data/Stats/Patterns Data/DOBDOBDOB.txt<|>3
Common1/Undetected/Name/Name/Location/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedNameNameLocationUndetected.txt<|>1
Name/Undetected/Name/Location/Undetected/Name/<|>data/Stats/Patterns Data/NameUndetectedNameLocationUndetectedName.txt<|>1
Undetected/Common1/Undetected/Mobile/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedMobileUndetected.txt<|>2
Undetected/Name/Name/Undetected/Location/<|>data/Stats/Patterns Data/UndetectedNameNameUndetectedLocation.txt<|>3
Undetected/Common1/Common2/Undetected/Mobile/<|>data/Stats/Patterns Data/UndetectedCommon1Common2UndetectedMobile.txt<|>1
Undetected/Common1/Undetected/Name/Mobile/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedNameMobile.txt<|>2
Common1/Mobile/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/Common1MobileUndetectedNameUndetected.txt<|>1
Common3/Undetected/Name/Name/Undetected/Name/<|>data/Stats/Patterns Data/Common3UndetectedNameNameUndetectedName.txt<|>2
Undetected/Common2/Location/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedCommon2LocationUndetectedName.txt<|>1
Name/Undetected/Name/Undetected/Location/<|>data/Stats/Patterns Data/NameUndetectedNameUndetectedLocation.txt<|>4
Common2/Undetected/Name/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/Common2UndetectedNameUndetectedNameUndetected.txt<|>1
Common1/Location/<|>data/Stats/Patterns Data/Common1Location.txt<|>4
Mobile/Name/Undetected/Common3/Undetected/<|>data/Stats/Patterns Data/MobileNameUndetectedCommon3Undetected.txt<|>1
Common1/Undetected/Undetected/Name/Location/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedNameLocation.txt<|>1
Undetected/email_Name/<|>data/Stats/Patterns Data/UndetectedemailName.txt<|>13
DOB/Undetected/Name/<|>data/Stats/Patterns Data/DOBUndetectedName.txt<|>1
Undetected/Common3/Undetected/Name/Location/<|>data/Stats/Patterns Data/UndetectedCommon3UndetectedNameLocation.txt<|>2
Undetected/Common1/Common2/Undetected/Name/Name/<|>data/Stats/Patterns Data/UndetectedCommon1Common2UndetectedNameName.txt<|>1
Common1/Undetected/Common2/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedCommon2UndetectedName.txt<|>12
Common1/Common3/Mobile/<|>data/Stats/Patterns Data/Common1Common3Mobile.txt<|>1
Undetected/Common2/Name/Undetected/DOB/<|>data/Stats/Patterns Data/UndetectedCommon2NameUndetectedDOB.txt<|>1
Common1/Undetected/Common3/Undetected/Mobile/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedCommon3UndetectedMobileUndetected.txt<|>1
DOB/Name/<|>data/Stats/Patterns Data/DOBName.txt<|>5
Undetected/email_Name/Undetected/<|>data/Stats/Patterns Data/UndetectedemailNameUndetected.txt<|>1
Common1/Undetected/Undetected/DOB/<|>data/Stats/Patterns Data/Common1UndetectedUndetectedDOB.txt<|>1
Undetected/Name/Common3/Name/Undetected/DOB/<|>data/Stats/Patterns Data/UndetectedNameCommon3NameUndetectedDOB.txt<|>2
Undetected/Common1/Undetected/Name/Name/Mobile/<|>data/Stats/Patterns Data/UndetectedCommon1UndetectedNameNameMobile.txt<|>3
Common2/Undetected/Name/Undetected/Name/Name/Undetected/<|>data/Stats/Patterns Data/Common2UndetectedNameUndetectedNameNameUndetected.txt<|>1
Common1/Undetected/Common3/Undetected/Name/Undetected/<|>data/Stats/Patterns Data/Common1UndetectedCommon3UndetectedNameUndetected.txt<|>1
Undetected/DOB/Common3/<|>data/Stats/Patterns Data/UndetectedDOBCommon3.txt<|>1
Undetected/Common1/Common2/Undetected/Name/<|>data/Stats/Patterns Data/UndetectedCommon1Common2UndetectedName.txt<|>4
Common1/DOB/Undetected/<|>data/Stats/Patterns Data/Common1DOBUndetected.txt<|>1
Undetected/Common1/Common2/<|>data/Stats/Patterns Data/UndetectedCommon1Common2.txt<|>5
Undetected/Common2/Name/Mobile/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon2NameMobileUndetected.txt<|>3
Location/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/LocationUndetectedUndetectedName.txt<|>1
Undetected/Common1/Common3/Name/Undetected/<|>data/Stats/Patterns Data/UndetectedCommon1Common3NameUndetected.txt<|>5
email_Name/Mobile/<|>data/Stats/Patterns Data/emailNameMobile.txt<|>5
DOB/Undetected/Location/Undetected/<|>data/Stats/Patterns Data/DOBUndetectedLocationUndetected.txt<|>4
Undetected/Mobile/Undetected/Name/Name/<|>data/Stats/Patterns Data/UndetectedMobileUndetectedNameName.txt<|>1
Common1/Common2/Undetected/Common3/<|>data/Stats/Patterns Data/Common1Common2UndetectedCommon3.txt<|>1
Name/Name/Name/<|>data/Stats/Patterns Data/NameNameName.txt<|>1
Name/Undetected/Location/Undetected/Mobile/<|>data/Stats/Patterns Data/NameUndetectedLocationUndetectedMobile.txt<|>3
Undetected/Name/Common2/<|>data/Stats/Patterns Data/UndetectedNameCommon2.txt<|>1
Common3/Undetected/Common2/Undetected/<|>data/Stats/Patterns Data/Common3UndetectedCommon2Undetected.txt<|>1
Undetected/Common1/Common2/Undetected/Location/<|>data/Stats/Patterns Data/UndetectedCommon1Common2UndetectedLocation.txt<|>1
Undetected/Name/Name/Undetected/email_Name/<|>data/Stats/Patterns Data/UndetectedNameNameUndetectedemailName.txt<|>1
Undetected/Common2/Common3/<|>data/Stats/Patterns Data/UndetectedCommon2Common3.txt<|>4
Undetected/Common2/DOB/<|>data/Stats/Patterns Data/UndetectedCommon2DOB.txt<|>3
DOB/Undetected/Location/<|>data/Stats/Patterns Data/DOBUndetectedLocation.txt<|>1
Common1/Common2/Common3/Undetected/<|>data/Stats/Patterns Data/Common1Common2Common3Undetected.txt<|>1
Undetected/DOB/Undetected/Common3/<|>data/Stats/Patterns Data/UndetectedDOBUndetectedCommon3.txt<|>1
Undetected/Name/Location/Undetected/Mobile/<|>data/Stats/Patterns Data/UndetectedNameLocationUndetectedMobile.txt<|>1
Common2/Undetected/Name/Undetected/Name/<|>data/Stats/Patterns Data/Common2UndetectedNameUndetectedName.txt<|>5
Name/Undetected/DOB/Undetected/<|>data/Stats/Patterns Data/NameUndetectedDOBUndetected.txt<|>3
Undetected/Mobile/Common1/<|>data/Stats/Patterns Data/UndetectedMobileCommon1.txt<|>1
Mobile/Undetected/Common1/Undetected/DOB/<|>data/Stats/Patterns Data/MobileUndetectedCommon1UndetectedDOB.txt<|>2
Undetected/Common1/Name/Undetected/Common3/<|>data/Stats/Patterns Data/UndetectedCommon1NameUndetectedCommon3.txt<|>1
Name/Name/Mobile/<|>data/Stats/Patterns Data/NameNameMobile.txt<|>4
Common1/Undetected/Common2/Undetected/Undetected/Name/<|>data/Stats/Patterns Data/Common1UndetectedCommon2UndetectedUndetectedName.txt<|>1
Name/Undetected/email_Name/<|>data/Stats/Patterns Data/NameUndetectedemailName.txt<|>2
Common1/Undetected/Common3/Undetected/Location/<|>data/Stats/Patterns Data/Common1UndetectedCommon3UndetectedLocation.txt<|>1
Undetected/Mobile/Undetected/Common1/<|>data/Stats/Patterns Data/UndetectedMobileUndetectedCommon1.txt<|>1
Name/Undetected/Common2/Name/Undetected/<|>data/Stats/Patterns Data/NameUndetectedCommon2NameUndetected.txt<|>1
DOB/DOB/DOB/Undetected/<|>data/Stats/Patterns Data/DOBDOBDOBUndetected.txt<|>2
